t,x,v
11.13113113113113,-3.1419328593292204,-13.7910796250317
11.15115115115115,-3.392701152740362,-13.769008970444187
11.17117117117117,-3.647551329595685,-13.756457683036718
11.19119119119119,-3.938182958701825,-13.741962788311373
11.21121121121121,-4.210617638756286,-13.689391610413736
11.23123123123123,-4.508308147624375,-13.655732954705968
11.25125125125125,-4.76985666940634,-13.612276960966563
11.27127127127127,-5.002666744453046,-13.558993410335349
11.29129129129129,-5.3138368009948955,-13.54341790617972
11.31131131131131,-5.596539011337838,-13.445471538126418
11.33133133133133,-5.860784456929452,-13.345619309696808
11.35135135135135,-6.117381253789299,-13.274838009232386
11.37137137137137,-6.378352239133016,-13.221536056184151
11.391391391391391,-6.645241253807565,-13.138211352526842
11.411411411411411,-6.871230263693509,-13.095034182628357
11.431431431431431,-7.20592678336981,-12.964225601098379
11.451451451451451,-7.423931279320399,-12.838665756835109
11.471471471471471,-7.671010133428478,-12.75366621009976
11.491491491491491,-7.914153407940106,-12.613323373452657
11.511511511511511,-8.182616703968215,-12.497079834727817
11.531531531531531,-8.430199075778894,-12.40445765326372
11.551551551551551,-8.668530304742887,-12.262432028953215
11.571571571571571,-8.926665702471402,-12.101157202111294
11.591591591591591,-9.217178358681869,-12.019534411461546
11.611611611611611,-9.430525436851271,-11.853642038078569
11.631631631631631,-9.647546936208045,-11.726392626473674
11.651651651651651,-9.894770096311193,-11.55804934590111
11.671671671671671,-10.055366738520629,-11.344147451890084
11.691691691691691,-10.338930259351411,-11.22161573056465
11.711711711711711,-10.57648780331497,-11.081531391904765
11.731731731731731,-10.775175874492538,-10.88726674647427
11.751751751751751,-10.990294696835747,-10.718226515244963
11.771771771771771,-11.21592136252807,-10.497192168486354
11.791791791791791,-11.401667739076963,-10.300847316410252
11.811811811811811,-11.639839954364069,-10.096287185017026
11.831831831831831,-11.829904419575538,-9.900124584039794
11.851851851851851,-12.010519648416238,-9.734993834569119
11.871871871871871,-12.20888045809568,-9.490195645103379
11.891891891891891,-12.378297424219765,-9.285783170830836
11.911911911911911,-12.543581099647303,-9.043770645501368
11.931931931931931,-12.75858002316508,-8.825448248203811
11.951951951951951,-12.889483776819738,-8.57342071074086
11.971971971971971,-13.122828503042454,-8.399070253704537
11.991991991991991,-13.233990459203255,-8.165425491559049
