t,x,v
15.090090090090092,4.268718783214558,3.3569985258552153
15.115115115115117,4.411494330324264,3.2558868319892476
15.140140140140142,4.463333946162376,3.1123563428583343
15.165165165165167,4.518380507887019,2.9770485900636987
15.190190190190192,4.542256206657294,2.830053387920039
15.215215215215217,4.628888012950838,2.6761598495734464
15.240240240240242,4.707555375180493,2.608584654739596
15.265265265265267,4.7934245847536685,2.4663587671355955
15.290290290290292,4.8618123720501805,2.3123400532019303
15.315315315315317,4.891226661689808,2.1611396004711056
15.340340340340342,4.975790860176945,1.9910836794631652
15.365365365365367,5.020650965462768,1.8640376728596422
15.390390390390392,5.0429397723091505,1.6786566139446313
15.415415415415417,5.07090550669258,1.5497028225906984
15.440440440440442,5.137935677070538,1.3776095572050642
15.465465465465467,5.164852452959897,1.2491506039090725
15.490490490490492,5.20569955820782,1.1120170003548364
15.515515515515517,5.24395616430465,0.9033214362609572
15.540540540540542,5.27321518780521,0.7543934810366734
15.565565565565567,5.277598506602535,0.6075066176844505
15.590590590590592,5.261635144606438,0.4107655896144022
15.615615615615617,5.27563651612686,0.25631404077002434
15.640640640640642,5.303613425940947,0.15839986483474572
15.665665665665667,5.269540450537078,-0.025183990816341734
15.690690690690692,5.268199544675503,-0.2027608374875606
15.715715715715717,5.291453559950191,-0.3494415688819819
15.740740740740742,5.300054810311662,-0.5161399438714588
15.765765765765767,5.270607124249412,-0.6615508146188556
15.790790790790792,5.247977459176775,-0.8284616392689375
15.815815815815817,5.2086218395897195,-0.976701896053138
15.840840840840842,5.1665832802627305,-1.1147185429574438
15.865865865865867,5.166175727697286,-1.2681955625282768
15.890890890890892,5.149989812088126,-1.4015707639563777
15.915915915915917,5.074087103994115,-1.5718215323000198
15.940940940940942,5.027751275034178,-1.72562706519679
15.965965965965967,4.983217068118872,-1.8384473638311367
15.990990990990992,4.953879504119001,-2.017767086125896
16.016016016016017,4.918332791800869,-2.1970438284035514
16.04104104104104,4.798554681779642,-2.275475391912928
16.066066066066067,4.781007117559262,-2.4215522771002345
16.09109109109109,4.690881943610239,-2.559480646528819
16.116116116116117,4.691812686282546,-2.6721545801813007
16.14114114114114,4.586262069869724,-2.824097103666171
16.166166166166168,4.5029698020347695,-2.9815243702180965
16.19119119119119,4.4409529596942425,-3.0424993713951087
16.216216216216218,4.326252434372529,-3.1898528516125837
16.24124124124124,4.253688548380659,-3.309801957482771
16.266266266266268,4.194173642129548,-3.442621969005555
16.29129129129129,4.118935635545652,-3.492783665247132
16.316316316316318,4.012543275893792,-3.6608146297676836
16.34134134134134,3.90601159171469,-3.686225755728643
16.366366366366368,3.7763065537698965,-3.8137978773604786
16.39139139139139,3.7118385543518784,-3.8829424186680774
16.416416416416418,3.62324926245508,-3.979312398480681
16.44144144144144,3.54721095553438,-4.03515022172124
16.466466466466468,3.4289278199631568,-4.144923019276417
16.49149149149149,3.298403546061281,-4.205256938480462
16.516516516516518,3.2061447220243737,-4.31292586377973
16.54154154154154,3.112392210004754,-4.401616306880101
16.566566566566568,3.007227115687521,-4.415643229389371
16.59159159159159,2.8967578144822297,-4.527380129987707
16.616616616616618,2.775204025177577,-4.537342202059838
16.64164164164164,2.6255359895835038,-4.626230587453317
16.666666666666668,2.564777401641348,-4.647864157195925
16.69169169169169,2.43847244728156,-4.660597132647817
16.716716716716718,2.3215264166020955,-4.72515754613504
16.74174174174174,2.2473281285096176,-4.779149329498607
16.766766766766768,2.057247953931,-4.798932275467554
16.79179179179179,1.961310636035349,-4.84672679734527
16.816816816816818,1.8105383070102297,-4.8148262407924065
16.84184184184184,1.7158052004521087,-4.896667452358352
16.866866866866868,1.6051910035496473,-4.901417278830662
16.89189189189189,1.4590349394798758,-4.901465840798624
16.916916916916918,1.3151840157217594,-4.915454302303611
16.94194194194194,1.2560101749913035,-4.919355655527265
16.966966966966968,1.0868464863194272,-4.941432350680957
16.99199199199199,0.9627621194594591,-4.935484516488045
